"","doc_id","sentence_id","subject","predicate","object","triple_type","file"
"194","data_raw/portal/gsp_num_id_0007.pdf112",32,"a greater amount","could be extracted In","composite wells","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"195","data_raw/portal/gsp_num_id_0007.pdf112",32,"a greater amount","could be extracted from","the confined aquifer","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"196","data_raw/portal/gsp_num_id_0007.pdf112",32,"which","could accelerate","rates","direct","unfiltered_dependency_edgelist_0007.RDS"
"197","data_raw/portal/gsp_num_id_0007.pdf112",33,"the upper aquifers","act in","areas","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"198","data_raw/portal/gsp_num_id_0007.pdf112",33,"the upper aquifers","act as","a single system","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"199","data_raw/portal/gsp_num_id_0007.pdf112",33,"which","may explain","differences","direct","unfiltered_dependency_edgelist_0007.RDS"
"200","data_raw/portal/gsp_num_id_0007.pdf112",33,"that","are as","their principal water supply","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"201","data_raw/portal/gsp_num_id_0007.pdf112",33,"wells","completed below","the Corcoran Clay","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"202","data_raw/portal/gsp_num_id_0007.pdf112",34,"Figure 4","shows","elevation changes","direct","unfiltered_dependency_edgelist_0007.RDS"
"203","data_raw/portal/gsp_num_id_0007.pdf112",35,"static groundwater levels","approach","the top","direct","unfiltered_dependency_edgelist_0007.RDS"
"204","data_raw/portal/gsp_num_id_0007.pdf112",35,"the influence","will increase","the demand","direct","unfiltered_dependency_edgelist_0007.RDS"
"205","data_raw/portal/gsp_num_id_0007.pdf112",36,"This increased influence","has","the potential","direct","unfiltered_dependency_edgelist_0007.RDS"
"206","data_raw/portal/gsp_num_id_0007.pdf113",1,"A foot buffer","was established as","the Minimum Threshold","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"207","data_raw/portal/gsp_num_id_0007.pdf113",4,"AWD","will reassess","this foot buffer","direct","unfiltered_dependency_edgelist_0007.RDS"
"208","data_raw/portal/gsp_num_id_0007.pdf113",7,"the limited average change","provides","justification","direct","unfiltered_dependency_edgelist_0007.RDS"
"209","data_raw/portal/gsp_num_id_0007.pdf113",9,"Projected water use","will change over","the year implementation period","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"210","data_raw/portal/gsp_num_id_0007.pdf113",12,"term historic rates","were considered in","each zone","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"211","data_raw/portal/gsp_num_id_0007.pdf113",12,"term historic rates","were considered within","AWD","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"212","data_raw/portal/gsp_num_id_0007.pdf113",13,"aquifers","recover after","drought periods","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"213","data_raw/portal/gsp_num_id_0007.pdf113",13,"aquifers","recover during","wet years","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"214","data_raw/portal/gsp_num_id_0007.pdf113",13,"aquifers","can make","a full recovery","direct","unfiltered_dependency_edgelist_0007.RDS"
"215","data_raw/portal/gsp_num_id_0007.pdf113",15,"this period","showed","groundwater levels","direct","unfiltered_dependency_edgelist_0007.RDS"
"216","data_raw/portal/gsp_num_id_0007.pdf113",16,"Figure 4","shows","the proposed monitoring points","direct","unfiltered_dependency_edgelist_0007.RDS"
"217","data_raw/portal/gsp_num_id_0007.pdf116",2,"The minimum threshold","shall be","the rate","direct","unfiltered_dependency_edgelist_0007.RDS"
"218","data_raw/portal/gsp_num_id_0007.pdf116",4,"that","defines","the threshold","direct","unfiltered_dependency_edgelist_0007.RDS"
"219","data_raw/portal/gsp_num_id_0007.pdf116",7,"Subsidence","was chosen as","the limiting factor","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"220","data_raw/portal/gsp_num_id_0007.pdf116",7,"Subsidence","was chosen in","order","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"221","data_raw/portal/gsp_num_id_0007.pdf116",8,"Any damage","was identified as","a significant effect","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"222","data_raw/portal/gsp_num_id_0007.pdf116",8,"other conveyance structures","was identified as","a significant effect","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"223","data_raw/portal/gsp_num_id_0007.pdf116",9,"the thresholds","would be set with","damage","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"224","data_raw/portal/gsp_num_id_0007.pdf116",9,"AWD","has not experienced","any related undesirable results","direct","unfiltered_dependency_edgelist_0007.RDS"
"225","data_raw/portal/gsp_num_id_0007.pdf116",11,"subsidence","is occurring To","the north","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"226","data_raw/portal/gsp_num_id_0007.pdf116",11,"subsidence","is occurring at","a greater rate","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"227","data_raw/portal/gsp_num_id_0007.pdf116",12,"effects","were considered During","Plan development","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"228","data_raw/portal/gsp_num_id_0007.pdf116",12,"it","affects","shallow groundwater levels","direct","unfiltered_dependency_edgelist_0007.RDS"
"229","data_raw/portal/gsp_num_id_0007.pdf116",12,"it","affects during","flood releases","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"230","data_raw/portal/gsp_num_id_0007.pdf116",12,"which","has","the potential","direct","unfiltered_dependency_edgelist_0007.RDS"
"231","data_raw/portal/gsp_num_id_0007.pdf116",13,"significant effects","will occur in","neighboring agencies","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"232","data_raw/portal/gsp_num_id_0007.pdf116",15,"AWD","does not rely on","surface water","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"233","data_raw/portal/gsp_num_id_0007.pdf116",16,"Average subsidence rates","using","data","direct","unfiltered_dependency_edgelist_0007.RDS"
"234","data_raw/portal/gsp_num_id_0007.pdf116",16,"that","analyzed","subsidence rates","direct","unfiltered_dependency_edgelist_0007.RDS"
"235","data_raw/portal/gsp_num_id_0007.pdf116",16,"that","analyzed along","each levee","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"236","data_raw/portal/gsp_num_id_0007.pdf116",16,"that","analyzed from","2008","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"237","data_raw/portal/gsp_num_id_0007.pdf116",18,"This historic average","was extrapolated into","the future","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"238","data_raw/portal/gsp_num_id_0007.pdf116",18,"what total subsidence","could be expected in","2040","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"239","data_raw/portal/gsp_num_id_0007.pdf116",18,"what total subsidence","could be expected under","existing conditions","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"240","data_raw/portal/gsp_num_id_0007.pdf116",19,"an additional four feet","could occur Between","2020","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"241","data_raw/portal/gsp_num_id_0007.pdf116",19,"an additional four feet","could occur at","the current average rate","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"242","data_raw/portal/gsp_num_id_0007.pdf116",22,"The SJRRP","analyzed","design minimum freeboard","direct","unfiltered_dependency_edgelist_0007.RDS"
"243","data_raw/portal/gsp_num_id_0007.pdf116",22,"The SJRRP","analyzed in","order","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"244","data_raw/portal/gsp_num_id_0007.pdf116",23,"which","corresponds to","the 2040","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"245","data_raw/portal/gsp_num_id_0007.pdf117",3,"subsidence","could cause","significant flooding","direct","unfiltered_dependency_edgelist_0007.RDS"
"246","data_raw/portal/gsp_num_id_0007.pdf117",3,"that","may threaten","health","direct","unfiltered_dependency_edgelist_0007.RDS"
"247","data_raw/portal/gsp_num_id_0007.pdf117",4,"Figure","were set for","the representative monitoring sites","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"248","data_raw/portal/gsp_num_id_0007.pdf117",7,"wells","extending through","the Corcoran Clay","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"249","data_raw/portal/gsp_num_id_0007.pdf117",8,"It","has become","practice","direct","unfiltered_dependency_edgelist_0007.RDS"
"250","data_raw/portal/gsp_num_id_0007.pdf117",8,"It","has become in","areas","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"251","data_raw/portal/gsp_num_id_0007.pdf117",8,"which","can increase","well tolerance","direct","unfiltered_dependency_edgelist_0007.RDS"
"252","data_raw/portal/gsp_num_id_0007.pdf117",8,"which","can increase to","subsidence","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"253","data_raw/portal/gsp_num_id_0007.pdf121",2,"The minimum threshold","shall be","the degradation","direct","unfiltered_dependency_edgelist_0007.RDS"
"254","data_raw/portal/gsp_num_id_0007.pdf121",2,"that","impair","water supplies","direct","unfiltered_dependency_edgelist_0007.RDS"
"255","data_raw/portal/gsp_num_id_0007.pdf121",2,"that","may lead to","undesirable results","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"256","data_raw/portal/gsp_num_id_0007.pdf121",3,"that","exceeds","concentrations","direct","unfiltered_dependency_edgelist_0007.RDS"
"257","data_raw/portal/gsp_num_id_0007.pdf121",4,"the Agency","shall consider","local quality standards applicable","direct","unfiltered_dependency_edgelist_0007.RDS"
"258","data_raw/portal/gsp_num_id_0007.pdf121",8,"any issues","should arise with","regard","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"259","data_raw/portal/gsp_num_id_0007.pdf121",9,"that","could cause","considerable economic hardship","direct","unfiltered_dependency_edgelist_0007.RDS"
"260","data_raw/portal/gsp_num_id_0007.pdf121",10,"It","was determined during","the threshold development process","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"261","data_raw/portal/gsp_num_id_0007.pdf121",10,"a % loss","would be due","the potential financial burden","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"262","data_raw/portal/gsp_num_id_0007.pdf121",12,"% losses","resulted at","which","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"263","data_raw/portal/gsp_num_id_0007.pdf121",14,"These tolerances","consider","limits","direct","unfiltered_dependency_edgelist_0007.RDS"
"264","data_raw/portal/gsp_num_id_0007.pdf121",14,"which","exceeded","results","direct","unfiltered_dependency_edgelist_0007.RDS"
"265","data_raw/portal/gsp_num_id_0007.pdf121",14,"which","exceeded in","damage","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"266","data_raw/portal/gsp_num_id_0007.pdf121",17,"Water Quality","was used as","the primary reference","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"267","data_raw/portal/gsp_num_id_0007.pdf121",19,"quality thresholds","were set for","salinity","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"268","data_raw/portal/gsp_num_id_0007.pdf121",21,"Threshold values","are presented in","Table 4","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"269","data_raw/portal/gsp_num_id_0007.pdf121",23,"Each zone","will be monitored for","the groundwater quality","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"270","data_raw/portal/gsp_num_id_0007.pdf121",25,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0007.RDS"
"271","data_raw/portal/gsp_num_id_0007.pdf121",26,"basin conditions","will avoid","undesirable results","direct","unfiltered_dependency_edgelist_0007.RDS"
"272","data_raw/portal/gsp_num_id_0007.pdf122",1,"These questions","were developed of","groundwater conditions","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"273","data_raw/portal/gsp_num_id_0007.pdf122",1,"These questions","were developed in","order","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"274","data_raw/portal/gsp_num_id_0007.pdf122",1,"point mitigation","would become at","which","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"275","data_raw/portal/gsp_num_id_0007.pdf122",2,"others","were experiencing","what impacts","direct","unfiltered_dependency_edgelist_0007.RDS"
"276","data_raw/portal/gsp_num_id_0007.pdf122",4,"AWDGSA","considers","subsidence","direct","unfiltered_dependency_edgelist_0007.RDS"
"277","data_raw/portal/gsp_num_id_0007.pdf122",4,"AWDGSA","considers due","the potential effects","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"278","data_raw/portal/gsp_num_id_0007.pdf122",5,"Thresholds","set for","groundwater levels","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"279","data_raw/portal/gsp_num_id_0007.pdf122",6,"growers","to modify","their systems","direct","unfiltered_dependency_edgelist_0007.RDS"
"280","data_raw/portal/gsp_num_id_0007.pdf122",6,"levels","approach","the threshold","direct","unfiltered_dependency_edgelist_0007.RDS"
"281","data_raw/portal/gsp_num_id_0007.pdf122",7,"issues","should arise with","infrastructure","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"282","data_raw/portal/gsp_num_id_0007.pdf122",8,"The existing basin conditions","have been compared to","the proposed conditions","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"283","data_raw/portal/gsp_num_id_0007.pdf122",11,"water levels","will be related As","a result","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"284","data_raw/portal/gsp_num_id_0007.pdf122",11,"water levels","will be related to","subsidence","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"285","data_raw/portal/gsp_num_id_0007.pdf122",12,"the level threshold","is reached without","significant increases","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"286","data_raw/portal/gsp_num_id_0007.pdf122",12,"it","relates to","subsidence","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"287","data_raw/portal/gsp_num_id_0007.pdf122",15,"threshold exceedances","will influence","water levels","direct","unfiltered_dependency_edgelist_0007.RDS"
"288","data_raw/portal/gsp_num_id_0007.pdf122",17,"Water quality","was considered from","the regional subsidence issue","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"289","data_raw/portal/gsp_num_id_0007.pdf122",19,"water quality","Should become","an issue","direct","unfiltered_dependency_edgelist_0007.RDS"
"290","data_raw/portal/gsp_num_id_0007.pdf122",20,"water quality","impacting","AWD","direct","unfiltered_dependency_edgelist_0007.RDS"
"291","data_raw/portal/gsp_num_id_0007.pdf122",20,"water quality","impacting to","the extent","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"292","data_raw/portal/gsp_num_id_0007.pdf122",21,"undesirable results","will be experienced during","the implementation horizon","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"293","data_raw/portal/gsp_num_id_0007.pdf123",4,"354.28 An Agency","may establish","a representative minimum threshold","direct","unfiltered_dependency_edgelist_0007.RDS"
"294","data_raw/portal/gsp_num_id_0007.pdf123",5,"level elevations","will be used as","a proxy","prepositional","unfiltered_dependency_edgelist_0007.RDS"
"295","data_raw/portal/gsp_num_id_0007.pdf123",6,"The volume","will be quantified on","an annual basis","prepositional","unfiltered_dependency_edgelist_0007.RDS"
